plate11.A10.pilon.contigs_renamed.phages_lysogenic.fna, 46227 17635
plate20.E2.pilon.contigs_renamed.phages_lysogenic.fna, 39305 16695 38956
plate20.E3.pilon.contigs_renamed.phages_lysogenic.fna, 18332 58175
plate20.E4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 37281 61168
plate20.E5.pilon.contigs_renamed.phages_lysogenic.fna, 15944 18306 21505
plate20.E7.pilon.contigs_renamed.phages_lysogenic.fna, 17811
plate20.E8.pilon.contigs_renamed.phages_lysogenic.fna, 15420
plate20.E9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate20.F10.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate20.F11.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate20.F12.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate20.F1.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate20.F2.pilon.contigs_renamed.phages_lysogenic.fna, 16695 39305 38956
plate20.F3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 18332
plate20.F4.pilon.contigs_renamed.phages_lysogenic.fna, 15595 53557 37281
plate20.F5.pilon.contigs_renamed.phages_lysogenic.fna, 15944 18139 29660
plate20.F8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate20.F9.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate20.G10.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate20.G11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate20.G12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate20.G1.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate20.G2.pilon.contigs_renamed.phages_lysogenic.fna, 39305 41432 15632
plate20.G3.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate20.G4.pilon.contigs_renamed.phages_lysogenic.fna, 37281 53557 15595
plate20.G5.pilon.contigs_renamed.phages_lysogenic.fna, 15944 24579 21505
plate20.G7.pilon.contigs_renamed.phages_lysogenic.fna, 15814 25275 7198 40622 42016
plate20.G8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate20.G9.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate20.H10.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate20.H11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate20.H12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate20.H1.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate20.H2.pilon.contigs_renamed.phages_lysogenic.fna, 39305 16695 38956
plate20.H3.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate20.H4.pilon.contigs_renamed.phages_lysogenic.fna, 37281 26329 53557 17810
plate20.H5.pilon.contigs_renamed.phages_lysogenic.fna, 21505 15944 18306
plate20.H7.pilon.contigs_renamed.phages_lysogenic.fna, 15814 40622 25275 43198
plate20.H8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate20.H9.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate21.A10.pilon.contigs_renamed.phages_lysogenic.fna, 15841 54795
plate21.A11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.A12.pilon.contigs_renamed.phages_lysogenic.fna, 29590 12142 15215
plate21.A1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate21.A2.pilon.contigs_renamed.phages_lysogenic.fna, 61683 17820
plate21.A3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.A4.pilon.contigs_renamed.phages_lysogenic.fna, 26329 37281 53557 15595
plate21.A5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.A7.pilon.contigs_renamed.phages_lysogenic.fna, 15935 41095
plate21.A8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.A9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.B10.pilon.contigs_renamed.phages_lysogenic.fna, 121372 431272 15841 48103
plate21.B11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.B12.pilon.contigs_renamed.phages_lysogenic.fna, 29590 15215
plate21.B1.pilon.contigs_renamed.phages_lysogenic.fna, 19294 10932
plate21.B2.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate21.B3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.B4.pilon.contigs_renamed.phages_lysogenic.fna, 61168 37281 15595
plate21.B5.pilon.contigs_renamed.phages_lysogenic.fna, 15595 37281 53557
plate21.B7.pilon.contigs_renamed.phages_lysogenic.fna, 18331 41095
plate21.B8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.B9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.C10.pilon.contigs_renamed.phages_lysogenic.fna, 15841 54795
plate21.C11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.C12.pilon.contigs_renamed.phages_lysogenic.fna, 29590 15215
plate21.C1.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate21.C2.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate21.C3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.C4.pilon.contigs_renamed.phages_lysogenic.fna, 15595 37281 53557
plate21.C5.pilon.contigs_renamed.phages_lysogenic.fna, 53557 15595 37281
plate21.C7.pilon.contigs_renamed.phages_lysogenic.fna, 18331 41095
plate21.C8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.C9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.D10.pilon.contigs_renamed.phages_lysogenic.fna, 15841 54795
plate21.D11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.D1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate21.D2.pilon.contigs_renamed.phages_lysogenic.fna, 15604 61683
plate21.D3.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate21.D4.pilon.contigs_renamed.phages_lysogenic.fna, 37281 53557 17810
plate21.D5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.D7.pilon.contigs_renamed.phages_lysogenic.fna, 15935 41095
plate21.D8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.D9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.E10.pilon.contigs_renamed.phages_lysogenic.fna, 18058 54795
plate21.E11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.E12.pilon.contigs_renamed.phages_lysogenic.fna, 12142 29590 15215
plate21.E1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate21.E2.pilon.contigs_renamed.phages_lysogenic.fna, 15604 61683
plate21.E3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.E4.pilon.contigs_renamed.phages_lysogenic.fna, 53557 26329 37281 15595
plate21.E5.pilon.contigs_renamed.phages_lysogenic.fna, 17810 61168 37281
plate21.E7.pilon.contigs_renamed.phages_lysogenic.fna, 18331 12605
plate21.E8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.E9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.F10.pilon.contigs_renamed.phages_lysogenic.fna, 54795 15841
plate21.F11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.F12.pilon.contigs_renamed.phages_lysogenic.fna, 29590 15215
plate21.F1.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate21.F2.pilon.contigs_renamed.phages_lysogenic.fna, 17820 61683
plate21.F3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.F4.pilon.contigs_renamed.phages_lysogenic.fna, 37281 53557 15595
plate21.F5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.F7.pilon.contigs_renamed.phages_lysogenic.fna, 41095 18331
plate21.F8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.F9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.G10.pilon.contigs_renamed.phages_lysogenic.fna, 54795 18058
plate21.G11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.G12.pilon.contigs_renamed.phages_lysogenic.fna, 15215 29590
plate21.G1.pilon.contigs_renamed.phages_lysogenic.fna, 10932 19294
plate21.G2.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate21.G3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.G4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 61168 37281
plate21.G5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.G7.pilon.contigs_renamed.phages_lysogenic.fna, 41095 18331
plate21.G8.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate21.G9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.H10.pilon.contigs_renamed.phages_lysogenic.fna, 54795 15841
plate21.H11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate21.H12.pilon.contigs_renamed.phages_lysogenic.fna, 15215 29590
plate21.H1.pilon.contigs_renamed.phages_lysogenic.fna, 19294 10932
plate21.H2.pilon.contigs_renamed.phages_lysogenic.fna, 61683 17820
plate21.H3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate21.H4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 53557 37281
plate21.H5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.H7.pilon.contigs_renamed.phages_lysogenic.fna, 41095 15935
plate21.H8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate21.H9.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate22.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175 41095
plate22.A2.pilon.contigs_renamed.phages_lysogenic.fna, 17079 38847 11217 11285 48665
plate22.A3.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate22.A4.pilon.contigs_renamed.phages_lysogenic.fna, 17820 61678 38607
plate22.A5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.A7.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.A8.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.B1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate22.B2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 48665 11285 11217 19294
plate22.B3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936 41095
plate22.B4.pilon.contigs_renamed.phages_lysogenic.fna, 17820 61678 38607
plate22.B5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.B7.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.B8.pilon.contigs_renamed.phages_lysogenic.fna, 42129 7448 21586 17636
plate22.C1.pilon.contigs_renamed.phages_lysogenic.fna, 17371 39703
plate22.C2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 11285 19294 11217 48665
plate22.C3.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate22.C4.pilon.contigs_renamed.phages_lysogenic.fna, 19294
plate22.C5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.C7.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.C8.pilon.contigs_renamed.phages_lysogenic.fna, 7448 17636 42129 21586
plate22.D1.pilon.contigs_renamed.phages_lysogenic.fna, 18892
plate22.D3.pilon.contigs_renamed.phages_lysogenic.fna, 18331 18257
plate22.D4.pilon.contigs_renamed.phages_lysogenic.fna, 17079
plate22.E1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936 41095
plate22.E2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 19294 48665 11285 11217
plate22.E3.pilon.contigs_renamed.phages_lysogenic.fna, 38607 17820 61678
plate22.E4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.E5.pilon.contigs_renamed.phages_lysogenic.fna, 18084
plate22.E7.pilon.contigs_renamed.phages_lysogenic.fna, 49599 9605 21586 15421
plate22.F1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate22.F2.pilon.contigs_renamed.phages_lysogenic.fna, 11217 19294 48665 38847 11285
plate22.F3.pilon.contigs_renamed.phages_lysogenic.fna, 38607 61678 17820
plate22.F4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.F5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.F7.pilon.contigs_renamed.phages_lysogenic.fna, 21586 9605 49599 15421
plate22.G1.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate22.G2.pilon.contigs_renamed.phages_lysogenic.fna, 48665 11217 17079 11285 38847
plate22.G3.pilon.contigs_renamed.phages_lysogenic.fna, 17079
plate22.G4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.G5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.G7.pilon.contigs_renamed.phages_lysogenic.fna, 49599 21586 9605 15421
plate22.H1.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate22.H2.pilon.contigs_renamed.phages_lysogenic.fna, 38847 19294 48665 11285 11217
plate22.H3.pilon.contigs_renamed.phages_lysogenic.fna, 61678 38607 17820
plate22.H4.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate22.H5.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate23.A1.pilon.contigs_renamed.phages_lysogenic.fna, 48439 17810
plate23.A2.pilon.contigs_renamed.phages_lysogenic.fna, 16514
plate23.A3.pilon.contigs_renamed.phages_lysogenic.fna, 15908 52955 58765
plate23.A4.pilon.contigs_renamed.phages_lysogenic.fna, 15214 39072 4110 46795
plate23.A5.pilon.contigs_renamed.phages_lysogenic.fna, 38849 41925
plate23.A6.pilon.contigs_renamed.phages_lysogenic.fna, 40933 15841 63803
plate23.A7.pilon.contigs_renamed.phages_lysogenic.fna, 40933 63803 18058
plate23.A8.pilon.contigs_renamed.phages_lysogenic.fna, 38547 54087 17624
plate23.A9.pilon.contigs_renamed.phages_lysogenic.fna, 15945 53700 14288
plate23.B1.pilon.contigs_renamed.phages_lysogenic.fna, 17810 48439
plate23.B2.pilon.contigs_renamed.phages_lysogenic.fna, 15659 51930
plate23.B3.pilon.contigs_renamed.phages_lysogenic.fna, 15409 52363
plate23.B4.pilon.contigs_renamed.phages_lysogenic.fna, 20357 67488 8883
plate23.B5.pilon.contigs_renamed.phages_lysogenic.fna, 15841 40933 63803
plate23.B6.pilon.contigs_renamed.phages_lysogenic.fna, 63803 40933 18058
plate23.B7.pilon.contigs_renamed.phages_lysogenic.fna, 38547 17624 54087
plate23.B8.pilon.contigs_renamed.phages_lysogenic.fna, 18058 63803 40933
plate23.B9.pilon.contigs_renamed.phages_lysogenic.fna, 46809 17079
plate23.C1.pilon.contigs_renamed.phages_lysogenic.fna, 11708 17810 48439
plate23.C2.pilon.contigs_renamed.phages_lysogenic.fna, 53844 14288 15945
plate23.C3.pilon.contigs_renamed.phages_lysogenic.fna, 15337 15406 53461
plate23.C4.pilon.contigs_renamed.phages_lysogenic.fna, 63803 15841 40933
plate23.C5.pilon.contigs_renamed.phages_lysogenic.fna, 15841 63803 40933
plate23.C6.pilon.contigs_renamed.phages_lysogenic.fna, 35389 46547 74160
plate23.C7.pilon.contigs_renamed.phages_lysogenic.fna, 54087 38547 15409
plate23.C8.pilon.contigs_renamed.phages_lysogenic.fna, 15421 35770 53907
plate23.C9.pilon.contigs_renamed.phages_lysogenic.fna, 63803 40933 15841
plate23.D1.pilon.contigs_renamed.phages_lysogenic.fna, 48439 17810 11708
plate23.D2.pilon.contigs_renamed.phages_lysogenic.fna, 35770 53907 15421
plate23.D3.pilon.contigs_renamed.phages_lysogenic.fna, 15337 53461 15406
plate23.D4.pilon.contigs_renamed.phages_lysogenic.fna, 15841 40933 63803
plate23.D5.pilon.contigs_renamed.phages_lysogenic.fna, 63803 18058 40933
plate23.D6.pilon.contigs_renamed.phages_lysogenic.fna, 54087 38547 17624
plate23.D7.pilon.contigs_renamed.phages_lysogenic.fna, 50954
plate23.D9.pilon.contigs_renamed.phages_lysogenic.fna, 17079 46702
plate23.E1.pilon.contigs_renamed.phages_lysogenic.fna, 49388 19293
plate23.E2.pilon.contigs_renamed.phages_lysogenic.fna, 17624 54087 38547
plate23.E5.pilon.contigs_renamed.phages_lysogenic.fna, 61434 63136 19718 8732
plate23.E6.pilon.contigs_renamed.phages_lysogenic.fna, 17079 46809
plate23.E7.pilon.contigs_renamed.phages_lysogenic.fna, 54087 38547 17624
plate23.E9.pilon.contigs_renamed.phages_lysogenic.fna, 40933 15841 63803
plate23.F1.pilon.contigs_renamed.phages_lysogenic.fna, 17079 53635
plate23.F2.pilon.contigs_renamed.phages_lysogenic.fna, 54087 17624 38547
plate23.F4.pilon.contigs_renamed.phages_lysogenic.fna, 63136 8732 19718 61434
plate23.F5.pilon.contigs_renamed.phages_lysogenic.fna, 49388 17079
plate23.F6.pilon.contigs_renamed.phages_lysogenic.fna, 54087 15409 38547
plate23.F9.pilon.contigs_renamed.phages_lysogenic.fna, 16514
plate23.G1.pilon.contigs_renamed.phages_lysogenic.fna, 49388 19293
plate23.G2.pilon.contigs_renamed.phages_lysogenic.fna, 54087 38547 15409
plate23.G3.pilon.contigs_renamed.phages_lysogenic.fna, 37387 54245
plate23.G5.pilon.contigs_renamed.phages_lysogenic.fna, 46702 19293
plate23.G6.pilon.contigs_renamed.phages_lysogenic.fna, 38547 17624 54087
plate23.G7.pilon.contigs_renamed.phages_lysogenic.fna, 37387 54245
plate23.G9.pilon.contigs_renamed.phages_lysogenic.fna, 40933 63803 18058
plate23.H1.pilon.contigs_renamed.phages_lysogenic.fna, 19293 46809
plate23.H2.pilon.contigs_renamed.phages_lysogenic.fna, 38547 17624 54087
plate23.H3.pilon.contigs_renamed.phages_lysogenic.fna, 54245 37387
plate23.H5.pilon.contigs_renamed.phages_lysogenic.fna, 46702 17079
plate23.H6.pilon.contigs_renamed.phages_lysogenic.fna, 38547 54087 15409
plate23.H7.pilon.contigs_renamed.phages_lysogenic.fna, 37387 54245
plate23.H9.pilon.contigs_renamed.phages_lysogenic.fna, 46809 17079
plate24.A10.pilon.contigs_renamed.phages_lysogenic.fna, 39741
plate24.A11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.A12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate24.A3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.A4.pilon.contigs_renamed.phages_lysogenic.fna, 61168 17810 37281
plate24.A5.pilon.contigs_renamed.phages_lysogenic.fna, 21505 18139 15944
plate24.A7.pilon.contigs_renamed.phages_lysogenic.fna, 40622 18030 7198 52653
plate24.A8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.A9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.B10.pilon.contigs_renamed.phages_lysogenic.fna, 37147 15936
plate24.B11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 18332
plate24.B12.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate24.B1.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate24.B3.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.B4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 53557 37281
plate24.B5.pilon.contigs_renamed.phages_lysogenic.fna, 17636 49599 21586 9605
plate24.B7.pilon.contigs_renamed.phages_lysogenic.fna, 7198 43198 25275 40622 15814
plate24.B8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.B9.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.C10.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.C11.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.C12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.C1.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate24.C2.pilon.contigs_renamed.phages_lysogenic.fna, 39305 38956 15632
plate24.C3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.C4.pilon.contigs_renamed.phages_lysogenic.fna, 53557 15595 26329 37281
plate24.C5.pilon.contigs_renamed.phages_lysogenic.fna, 29660 11297 6337 18127
plate24.C7.pilon.contigs_renamed.phages_lysogenic.fna, 15814 42016 40622 25353
plate24.C8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.C9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.D10.pilon.contigs_renamed.phages_lysogenic.fna, 48930
plate24.D11.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.D12.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate24.D1.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate24.D2.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.D3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 41095 15936
plate24.D4.pilon.contigs_renamed.phages_lysogenic.fna, 26407 15595 37281 53557
plate24.D5.pilon.contigs_renamed.phages_lysogenic.fna, 15944 16323 24579
plate24.D7.pilon.contigs_renamed.phages_lysogenic.fna, 15814 42016 25275 40622
plate24.D8.pilon.contigs_renamed.phages_lysogenic.fna, 15420
plate24.D9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.E10.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.E11.pilon.contigs_renamed.phages_lysogenic.fna, 32445 18332
plate24.E12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.E1.pilon.contigs_renamed.phages_lysogenic.fna, 15841
plate24.E2.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.E3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.E4.pilon.contigs_renamed.phages_lysogenic.fna, 26329 37281 61168 15595
plate24.E5.pilon.contigs_renamed.phages_lysogenic.fna, 19336 29373 18306
plate24.E7.pilon.contigs_renamed.phages_lysogenic.fna, 17811
plate24.E8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.E9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.F10.pilon.contigs_renamed.phages_lysogenic.fna, 46808
plate24.F11.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.F12.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate24.F1.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate24.F2.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.F3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.F4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 37281 61168 26407
plate24.F5.pilon.contigs_renamed.phages_lysogenic.fna, 18116 26056 15944
plate24.F7.pilon.contigs_renamed.phages_lysogenic.fna, 15814 31093
plate24.F8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.F9.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.G10.pilon.contigs_renamed.phages_lysogenic.fna, 48930
plate24.G11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.G12.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate24.G1.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate24.G2.pilon.contigs_renamed.phages_lysogenic.fna, 38956 16695 39305
plate24.G3.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.G4.pilon.contigs_renamed.phages_lysogenic.fna, 15595 37281 61168
plate24.G5.pilon.contigs_renamed.phages_lysogenic.fna, 18117 29660 18341
plate24.G7.pilon.contigs_renamed.phages_lysogenic.fna, 15814 40622 52653
plate24.G8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.G9.pilon.contigs_renamed.phages_lysogenic.fna, 18331
plate24.H10.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.H11.pilon.contigs_renamed.phages_lysogenic.fna, 58175 15936
plate24.H1.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate24.H2.pilon.contigs_renamed.phages_lysogenic.fna, 38956 16695 39305
plate24.H3.pilon.contigs_renamed.phages_lysogenic.fna, 15936 58175
plate24.H4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 26329 53557 37281
plate24.H5.pilon.contigs_renamed.phages_lysogenic.fna, 21505 15944 8021 24579
plate24.H6.pilon.contigs_renamed.phages_lysogenic.fna, 40622 52653 18030
plate24.H7.pilon.contigs_renamed.phages_lysogenic.fna, 18030 40622 52653 7198
plate24.H8.pilon.contigs_renamed.phages_lysogenic.fna, 17635
plate24.H9.pilon.contigs_renamed.phages_lysogenic.fna, 15935 12605
plate25.A10.pilon.contigs_renamed.phages_lysogenic.fna, 15841 54795
plate25.A11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.A12.pilon.contigs_renamed.phages_lysogenic.fna, 8030 7636
plate25.A1.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate25.A2.pilon.contigs_renamed.phages_lysogenic.fna, 61683 17820
plate25.A3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.A4.pilon.contigs_renamed.phages_lysogenic.fna, 17810 37281 61168
plate25.A5.pilon.contigs_renamed.phages_lysogenic.fna, 61168 15595 37281
plate25.A7.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.A8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.A9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.B10.pilon.contigs_renamed.phages_lysogenic.fna, 15841 44618
plate25.B11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.B12.pilon.contigs_renamed.phages_lysogenic.fna, 15215
plate25.B1.pilon.contigs_renamed.phages_lysogenic.fna, 8446 4692 9590
plate25.B2.pilon.contigs_renamed.phages_lysogenic.fna, 9010
plate25.B3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.B4.pilon.contigs_renamed.phages_lysogenic.fna, 15595 37686 37281 15885
plate25.B5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.B7.pilon.contigs_renamed.phages_lysogenic.fna, 12605 15935
plate25.B8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.B9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.C10.pilon.contigs_renamed.phages_lysogenic.fna, 15841 54795
plate25.C11.pilon.contigs_renamed.phages_lysogenic.fna, 9951
plate25.C12.pilon.contigs_renamed.phages_lysogenic.fna, 16278 29590
plate25.C1.pilon.contigs_renamed.phages_lysogenic.fna, 15595
plate25.C2.pilon.contigs_renamed.phages_lysogenic.fna, 18057
plate25.C3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.C4.pilon.contigs_renamed.phages_lysogenic.fna, 37281 53557 17810 26407
plate25.C5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.C7.pilon.contigs_renamed.phages_lysogenic.fna, 12605 15935
plate25.C8.pilon.contigs_renamed.phages_lysogenic.fna, 53557 15595 37281
plate25.C9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.D10.pilon.contigs_renamed.phages_lysogenic.fna, 48103 15841
plate25.D11.pilon.contigs_renamed.phages_lysogenic.fna, 15936
plate25.D12.pilon.contigs_renamed.phages_lysogenic.fna, 15215 29590
plate25.D1.pilon.contigs_renamed.phages_lysogenic.fna, 19294 10932
plate25.D2.pilon.contigs_renamed.phages_lysogenic.fna, 8155
plate25.D3.pilon.contigs_renamed.phages_lysogenic.fna, 15689
plate25.D4.pilon.contigs_renamed.phages_lysogenic.fna, 53556 26407 37281 17810
plate25.D5.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.D7.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.D8.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.D9.pilon.contigs_renamed.phages_lysogenic.fna, 15935
plate25.E10.pilon.contigs_renamed.phages_lysogenic.fna, 34677 15841 20132
